virtual_medical_product_code,trade_family_code
17844311000001103,11373701000001102
20478111000001106,11373801000001106
322368003,11373901000001100
322367008,11373901000001100
20456611000001102,11374001000001102
20456611000001102,11374001000001102
14982811000001108,11374101000001101
14938211000001103,11374101000001101
20472511000001104,11374201000001108
4255811000001109,11374401000001107
20515111000001102,11374501000001106
20514511000001105,11374501000001106
20532611000001105,11374601000001105
16197311000001105,11374701000001100
39113511000001101,11374801000001109
40558211000001107,11374901000001103
703666002,11374901000001103
38897311000001105,11375001000001103
20556211000001108,11375101000001102
20594611000001108,11375201000001109
20594511000001109,11375301000001100
20594511000001109,11375301000001100
20594511000001109,11375301000001100
20594511000001109,11375301000001100
20594511000001109,11375301000001100
20594511000001109,11375301000001100
20594511000001109,11375301000001100
20594511000001109,11375301000001100
20594511000001109,11375301000001100
20594511000001109,11375301000001100
21290311000001108,11375301000001100
20594511000001109,11375301000001100
20594511000001109,11375301000001100
20594511000001109,11375301000001100
20594511000001109,11375301000001100
20594511000001109,11375301000001100
20594811000001107,11375401000001108
24495811000001101,11375501000001107
16197311000001105,11375501000001107
14743211000001100,11375601000001106
319861004,11375801000001105
20646111000001105,11376101000001109
20604711000001107,11376101000001109
20647911000001106,11376101000001109
20605111000001105,11376101000001109
20649711000001101,11376101000001109
20644711000001102,11376101000001109
20648911000001107,11376101000001109
9553111000001105,11376201000001102
20932911000001106,11376301000001106
17334511000001108,11376301000001106
20555411000001103,11376301000001106
11788611000001108,11376301000001106
20933011000001103,11376301000001106
20932811000001101,11376301000001106
22402711000001109,11376301000001106
20932711000001109,11376301000001106
19200011000001102,11376301000001106
16073211000001105,11376301000001106
19372611000001107,11376301000001106
20933411000001107,11376401000001103
36130911000001104,11376501000001104
36131011000001107,11376501000001104
36131511000001104,11376501000001104
36130711000001101,11376501000001104
36130211000001108,11376501000001104
36130911000001104,11376501000001104
36130211000001108,11376501000001104
36130411000001107,11376501000001104
36130911000001104,11376501000001104
36131311000001105,11376501000001104
36131511000001104,11376501000001104
36129511000001101,11376501000001104
18645511000001107,11376501000001104
36129511000001101,11376501000001104
36130911000001104,11376501000001104
36130411000001107,11376501000001104
36130711000001101,11376501000001104
36131311000001105,11376501000001104
36129511000001101,11376501000001104
36131011000001107,11376501000001104
36130411000001107,11376501000001104
36131311000001105,11376501000001104
36131011000001107,11376501000001104
18645511000001107,11376501000001104
36131511000001104,11376501000001104
36130711000001101,11376501000001104
20933211000001108,11376601000001100
36131511000001104,11376701000001105
36130911000001104,11376701000001105
36130411000001107,11376701000001105
36131011000001107,11376701000001105
36131511000001104,11376701000001105
36131011000001107,11376701000001105
36129511000001101,11376701000001105
36130411000001107,11376701000001105
36129511000001101,11376701000001105
36130911000001104,11376701000001105
22402911000001106,11376801000001101
11788611000001108,11376801000001101
16197311000001105,11376801000001101
17334411000001109,11376801000001101
17527711000001105,11376801000001101
16073211000001105,11376801000001101
18539611000001102,11376801000001101
20932711000001109,11376801000001101
19372611000001107,11376801000001101
17312911000001102,11376801000001101
17313011000001105,11376801000001101
19199911000001109,11376801000001101
16210911000001108,11376801000001101
17334511000001108,11376801000001101
20932911000001106,11376801000001101
19200011000001102,11376801000001101
18519411000001109,11376801000001101
19626311000001107,11376801000001101
18519511000001108,11376801000001101
329251001,11376901000001107
329252008,11376901000001107
8795711000001104,11377001000001106
8795911000001102,11377001000001106
38893611000001108,11377101000001107
38893611000001108,11377101000001107
38893611000001108,11377101000001107
38893611000001108,11377101000001107
38893611000001108,11377101000001107
324697005,1141000001109
324702001,1141000001109
324698000,1141000001109
10694111000001105,11466601000001100
10165411000001101,11466601000001100
418569002,11466601000001100
7968611000001103,11466601000001100
14780611000001102,11466701000001105
8800211000001102,11466901000001107
4289111000001107,11466901000001107
329249000,11467001000001106
10794911000001102,11467001000001106
8801111000001102,11467001000001106
4288711000001104,11467001000001106
16101611000001107,11467001000001106
329235009,11467101000001107
3552411000001107,11467201000001100
3552311000001100,11467201000001100
3552311000001100,11467201000001100
3552311000001100,11467201000001100
3552311000001100,11467201000001100
3552311000001100,11467201000001100
3552311000001100,11467201000001100
3552311000001100,11467201000001100
3552311000001100,11467201000001100
3552411000001107,11467201000001100
4897511000001101,11467301000001109
20352811000001106,11467401000001101
20352811000001106,11467401000001101
20352811000001106,11467401000001101
34556311000001101,11467401000001101
20352811000001106,11467401000001101
20352811000001106,11467401000001101
20352811000001106,11467401000001101
21113711000001102,11468001000001107
21113811000001105,11468001000001107
21113911000001100,11468001000001107
21113711000001102,11468001000001107
21113811000001105,11468001000001107
21113811000001105,11468001000001107
21113811000001105,11468001000001107
21113811000001105,11468001000001107
21113811000001105,11468001000001107
21113711000001102,11468001000001107
21113711000001102,11468001000001107
21113911000001100,11468001000001107
21113911000001100,11468001000001107
21113711000001102,11468001000001107
21113711000001102,11468001000001107
36931211000001100,11468101000001108
21114011000001102,11468101000001108
21114511000001105,11468201000001101
36931311000001108,11468201000001101
21114611000001109,11468301000001105
36931411000001101,11468301000001105
13639711000001102,11468401000001102
13639911000001100,11468401000001102
13639811000001105,11468401000001102
330507008,11468501000001103
330507008,11468501000001103
32639611000001102,11468601000001104
21142411000001108,11468601000001104
31719211000001102,11468701000001109
39290011000001103,11468701000001109
38285711000001109,11468701000001109
703825000,11468701000001109
31719311000001105,11468701000001109
4368311000001107,11468801000001100
4368411000001100,11468801000001100
15145311000001107,11468801000001100
17180811000001100,11468801000001100
15145611000001102,11468801000001100
4368511000001101,11468801000001100
21216411000001100,11468801000001100
15145411000001100,11468801000001100
703735002,11468901000001106
703732004,11468901000001106
36915111000001101,11468901000001106
703729002,11468901000001106
703730007,11468901000001106
703729002,11468901000001106
703735002,11468901000001106
703732004,11468901000001106
703729002,11468901000001106
703734003,11468901000001106
703735002,11468901000001106
703729002,11468901000001106
703734003,11468901000001106
703732004,11468901000001106
703734003,11468901000001106
703730007,11468901000001106
703729002,11468901000001106
703733009,11468901000001106
703730007,11468901000001106
703733009,11468901000001106
703733009,11468901000001106
21216311000001107,11469001000001101
8795911000001102,11469001000001101
29904111000001108,11469101000001100
29904011000001107,11469101000001100
21216711000001106,11469101000001100
35611611000001109,11469101000001100
21216511000001101,11469101000001100
21216611000001102,11469101000001100
29903911000001109,11469101000001100
35611711000001100,11469101000001100
375739006,11469201000001107
20478411000001101,11469301000001103
374509009,11469301000001103
21202011000001107,11469401000001106
418569002,11469501000001105
7968611000001103,11469501000001105
10694111000001105,11469501000001105
330781005,11469601000001109
32498511000001103,11469701000001104
21244711000001109,11469701000001104
21244811000001101,11469801000001108
21244811000001101,11469801000001108
21244811000001101,11469801000001108
34556411000001108,11469801000001108
21244811000001101,11469801000001108
21244811000001101,11469801000001108
21245011000001106,11469901000001102
21245011000001106,11469901000001102
21245111000001107,11469901000001102
21245111000001107,11469901000001102
21245011000001106,11469901000001102
21245011000001106,11469901000001102
21245111000001107,11469901000001102
21244911000001106,11470001000001103
14608411000001108,11470101000001102
426802009,11470201000001109
14042811000001105,11470201000001109
426954000,11470201000001109
426401009,11470201000001109
21268411000001100,11470301000001100
16651511000001104,11470501000001107
35583111000001105,11470701000001101
35892611000001105,11470701000001101
21290711000001107,11470801000001105
39703511000001108,11470801000001105
21290811000001104,11470801000001105
39703411000001109,11470801000001105
347928005,11470901000001104
346938005,11470901000001104
346938005,11470901000001104
347928005,11470901000001104
9843711000001109,11471001000001108
4999711000001106,11471001000001108
21305111000001106,11471101000001109
21307111000001102,11471201000001102
14608411000001108,11471301000001106
22226311000001102,11471301000001106
21306311000001103,11471401000001103
14608411000001108,11471501000001104
21353711000001102,11471601000001100
21353311000001101,11471601000001100
21341911000001104,11471601000001100
21366711000001100,11471701000001105
35086311000001101,11471801000001101
4210211000001106,11471801000001101
3434811000001105,11471901000001107
9305811000001107,11472001000001104
9305911000001102,11472001000001104
9306011000001105,11472001000001104
21407311000001106,11472101000001103
21704811000001104,11472101000001103
14158511000001104,11472201000001105
4339911000001106,11472301000001101
21386911000001101,11472401000001109
21496511000001104,11472501000001108
21496611000001100,11472501000001108
21496711000001109,11472501000001108
13639611000001106,11472601000001107
21431211000001102,11472701000001102
21496411000001103,11472801000001106
21496311000001105,11472801000001106
21496411000001103,11472801000001106
21496411000001103,11472801000001106
21496211000001102,11472901000001100
21496211000001102,11472901000001100
21496211000001102,11472901000001100
21496211000001102,11472901000001100
21496211000001102,11472901000001100
21496211000001102,11472901000001100
21510211000001109,11473101000001105
24509111000001104,11473101000001105
21510311000001101,11473101000001105
21510311000001101,11473101000001105
24509011000001100,11473101000001105
21516311000001103,11473201000001103
3434811000001105,11473301000001107
3434811000001105,11473401000001104
3434811000001105,11473401000001104
3434811000001105,11473401000001104
21391511000001103,11473601000001101
21391611000001104,11473601000001101
21391711000001108,11473801000001102
318970006,11473901000001108
318969005,11473901000001108
318968002,11473901000001108
7965811000001108,11474301000001109
21525711000001100,11474401000001101
21572311000001106,11474501000001102
20646111000001105,11474601000001103
20605111000001105,11474601000001103
21578711000001108,11474701000001108
348315009,11474901000001105
21567611000001109,11475001000001105
21568511000001109,11475001000001105
21572011000001108,11475001000001105
39107711000001104,11475001000001105
22226111000001104,114751000001103
38896211000001104,114751000001103
21573311000001101,11475101000001106
20555411000001103,11475301000001108
17527711000001105,11475301000001108
16210911000001108,11475301000001108
19973811000001109,11475301000001108
19200011000001102,11475301000001108
17334411000001109,11475301000001108
19372611000001107,11475301000001108
17312911000001102,11475301000001108
20932911000001106,11475301000001108
17313011000001105,11475301000001108
16197311000001105,11475301000001108
20932711000001109,11475301000001108
17334511000001108,11475301000001108
16073211000001105,11475301000001108
20932811000001101,11475301000001108
18519411000001109,11475301000001108
18519511000001108,11475301000001108
374509009,11475401000001100
3630111000001109,11475401000001100
17995211000001109,11475401000001100
21635711000001109,11475401000001100
39689811000001104,11475501000001101
39689811000001104,11475501000001101
39689811000001104,11475501000001101
39689911000001109,11475501000001101
39689911000001109,11475501000001101
39689811000001104,11475501000001101
39689911000001109,11475501000001101
39689911000001109,11475501000001101
39689811000001104,11475501000001101
39689911000001109,11475501000001101
39689811000001104,11475501000001101
39689911000001109,11475501000001101
21635811000001101,11475601000001102
21635811000001101,11475601000001102
21635811000001101,11475601000001102
21635911000001106,11475601000001102
21635811000001101,11475601000001102
21608611000001100,11475701000001107
21607011000001106,11475701000001107
21608211000001102,11475701000001107
330734009,11475801000001103
703640000,11475901000001109
703640000,11475901000001109
703640000,11475901000001109
703639002,11475901000001109
703639002,11475901000001109
14608411000001108,11476001000001100
22226311000001102,11476001000001100
21640111000001101,11476101000001104
38617711000001104,11476201000001106
21674211000001100,11476201000001106
10190011000001101,11476401000001105
21639311000001107,11476801000001107
400419002,11476901000001101
36131011000001107,11477001000001102
36131511000001104,11477001000001102
36129511000001101,11477001000001102
36130911000001104,11477001000001102
36130411000001107,11477001000001102
400419002,11477101000001101
400419002,11477301000001104
35920811000001107,11477401000001107
35920311000001103,11477401000001107
35920611000001108,11477401000001107
400419002,11477601000001105
21711411000001100,11477701000001100
21711411000001100,11477701000001100
21711511000001101,11477701000001100
21711411000001100,11477701000001100
36142611000001107,11477801000001109
9305911000001102,11477901000001103
9306011000001105,11477901000001103
9305811000001107,11477901000001103
13639711000001102,11478001000001101
13639911000001100,11478001000001101
13639811000001105,11478001000001101
36142611000001107,11478301000001103
425136005,11478401000001106
18563011000001104,11478501000001105
18563011000001104,11478501000001105
21712911000001102,11478501000001105
18563011000001104,11478501000001105
21712911000001102,11478501000001105
21712911000001102,11478501000001105
37454511000001103,11478501000001105
18563011000001104,11478501000001105
37454511000001103,11478501000001105
18563011000001104,11478501000001105
21712911000001102,11478501000001105
18563011000001104,11478501000001105
37454511000001103,11478501000001105
326310001,11478601000001109
21733211000001107,11478701000001104
28947311000001109,11478701000001104
8285511000001102,11478701000001104
21733311000001104,11478701000001104
21733411000001106,11478701000001104
21733111000001101,11478801000001108
15568211000001106,11479101000001108
15568311000001103,11479101000001108
116081000001104,11479201000001101
116081000001104,11479201000001101
21856411000001100,11479301000001105
21856511000001101,11479301000001105
22226311000001102,114871000001102
14608411000001108,114871000001102
36508311000001103,114881000001100
38067611000001103,114891000001103
40087811000001102,114891000001103
41089711000001107,114891000001103
38029211000001102,114931000001106
38029211000001102,114931000001106
38029211000001102,114931000001106
38029211000001102,114931000001106
38030411000001105,114931000001106
28422411000001100,114991000001107
326714007,115031000001106
23946811000001103,115791000001105
38060711000001106,115831000001100
324430000,115871000001103
324431001,115871000001103
38097011000001108,116091000001102
38096911000001109,116091000001102
318353009,1161000001105
318354003,1161000001105
318352004,1161000001105
22226311000001102,116131000001104
14608411000001108,116131000001104
38515411000001109,116171000001102
34820511000001105,116191000001103
34820411000001106,116231000001105
445522003,11706001000001103
445522003,11706001000001103
445522003,11706001000001103
14608811000001105,11706101000001102
14608711000001102,11706101000001102
21797311000001102,11706201000001109
326310001,11706301000001100
326309006,11706301000001100
14608411000001108,11706501000001107
21939611000001101,11706601000001106
21939711000001105,11706601000001106
21939711000001105,11706601000001106
21939711000001105,11706601000001106
21939711000001105,11706601000001106
21939511000001100,11706701000001101
21939511000001100,11706701000001101
38893411000001105,11707001000001100
38893511000001109,11707001000001100
38893511000001109,11707001000001100
38893511000001109,11707001000001100
38893511000001109,11707001000001100
38893411000001105,11707001000001100
38893511000001109,11707001000001100
38750311000001104,11707101000001104
38750411000001106,11707101000001104
21994511000001107,11707201000001106
21994411000001108,11707301000001102
21994411000001108,11707301000001102
426586000,11707401000001105
426586000,11707401000001105
432677009,11707401000001105
426493003,11707401000001105
426412009,11707401000001105
433011005,11707401000001105
426493003,11707401000001105
426586000,11707401000001105
426412009,11707401000001105
426412009,11707401000001105
433011005,11707401000001105
426586000,11707401000001105
432411009,11707401000001105
418569002,11707501000001109
13466911000001100,11707601000001108
35920611000001108,11707701000001103
35920811000001107,11707701000001103
35920311000001103,11707701000001103
39109011000001105,11707801000001107
39109211000001100,11707801000001107
21994711000001102,11707901000001101
21994611000001106,11707901000001101
21994811000001105,11707901000001101
8794811000001106,11708001000001104
14984911000001107,11708101000001103
14985011000001107,11708101000001103
39023611000001100,11708201000001105
39023211000001102,11708201000001105
39023511000001104,11708201000001105
39023311000001105,11708201000001105
8663611000001102,11708301000001101
4339911000001106,11708401000001109
9484411000001101,11708501000001108
323371001,11708601000001107
323372008,11708601000001107
323369001,11708601000001107
323370000,11708601000001107
13639811000001105,11708801000001106
13639711000001102,11708801000001106
13639911000001100,11708801000001106
22153711000001109,11708901000001100
38359111000001105,11708901000001100
35194211000001109,11709001000001105
35194211000001109,11709001000001105
35194211000001109,11709001000001105
35194211000001109,11709001000001105
35194211000001109,11709001000001105
35194211000001109,11709001000001105
35194111000001103,11709001000001105
35194211000001109,11709001000001105
35194211000001109,11709001000001105
35194211000001109,11709001000001105
35194211000001109,11709001000001105
35194211000001109,11709001000001105
35194211000001109,11709001000001105
35194211000001109,11709001000001105
35194211000001109,11709001000001105
14608411000001108,11709101000001106
22154311000001107,11709201000001104
22154311000001107,11709201000001104
22154811000001103,11709301000001108
22154811000001103,11709301000001108
38659511000001105,11709401000001100
22155011000001108,11709401000001100
16132911000001102,11709501000001101
10579511000001100,11709501000001101
17175311000001107,11709601000001102
10196911000001104,11709701000001107
22192211000001103,11709801000001103
22214311000001102,11710201000001109
331522008,11710201000001109
4246111000001106,11710201000001109
35654511000001102,11710201000001109
39306611000001100,11710201000001109
331522008,11710201000001109
4246211000001100,11710201000001109
4246211000001100,11710201000001109
7566911000001101,11710201000001109
4246211000001100,11710201000001109
331532001,11710201000001109
11146411000001105,11710301000001100
11359411000001106,11710301000001100
11393511000001100,11710301000001100
9742711000001104,11710401000001108
4283511000001100,11710401000001108
4283411000001104,11710401000001108
10514511000001106,11710501000001107
10525011000001107,11710501000001107
22214111000001104,11710601000001106
22211011000001103,11710701000001101
22220411000001107,11710801000001105
23466211000001108,11710801000001105
22219211000001109,11710901000001104
22219611000001106,11710901000001104
22226111000001104,11711101000001109
426802009,11711201000001102
426954000,11711201000001102
426401009,11711201000001102
10449811000001108,11711301000001106
18657311000001106,11711301000001106
18657311000001106,11711301000001106
18657311000001106,11711301000001106
10449811000001108,11711301000001106
18657311000001106,11711301000001106
10449811000001108,11711301000001106
18657311000001106,11711301000001106
22226011000001100,11711301000001106
10449811000001108,11711301000001106
18657311000001106,11711301000001106
9251511000001107,11711301000001106
10449811000001108,11711301000001106
18657311000001106,11711301000001106
18657311000001106,11711301000001106
22226011000001100,11711301000001106
10449811000001108,11711301000001106
10449811000001108,11711301000001106
9251511000001107,11711301000001106
9251511000001107,11711301000001106
9251511000001107,11711301000001106
18657311000001106,11711301000001106
22226011000001100,11711301000001106
10449811000001108,11711301000001106
10449811000001108,11711301000001106
22258111000001101,11711401000001103
22343011000001103,11711501000001104
34625611000001106,11711501000001104
34625511000001107,11711501000001104
14608411000001108,11711601000001100
36025211000001106,11711901000001107
22323411000001105,11711901000001107
410887007,11712101000001103
4368311000001107,11712201000001105
4368511000001101,11712201000001105
16090711000001104,11712201000001105
4368411000001100,11712201000001105
4482311000001102,11712301000001101
9305911000001102,11712401000001109
9305811000001107,11712401000001109
9306011000001105,11712401000001109
7566511000001108,11712501000001108
10196911000001104,11712601000001107
10196911000001104,11712701000001102
22374811000001106,11712801000001106
22403411000001107,11712901000001100
12315211000001104,11713001000001109
12315111000001105,11713001000001109
22403511000001106,11713001000001109
22403311000001100,11713101000001105
407837006,11713201000001103
13939111000001104,11713201000001103
326075007,11713301000001107
35249711000001108,11713501000001100
22480111000001105,11713501000001100
36028611000001102,11713701000001106
320822001,11713801000001102
39113611000001102,11713901000001108
400419002,11714001000001106
325442004,11714201000001100
325443009,11714201000001100
325443009,11714201000001100
325442004,11714201000001100
325442004,11714201000001100
325443009,11714201000001100
12315211000001104,11714401000001101
22403511000001106,11714401000001101
12315111000001105,11714401000001101
22555311000001104,11714501000001102
374372000,11714601000001103
331821008,11714601000001103
396279000,11714601000001103
331820009,11714601000001103
13573111000001105,11714701000001108
13573111000001105,11714701000001108
13573111000001105,11714701000001108
13573111000001105,11714701000001108
22515811000001100,11714801000001104
326364003,11714901000001105
329598005,11715001000001105
329602007,11715001000001105
22423011000001107,11715101000001106
22599311000001107,11715201000001104
22649011000001106,11715901000001109
22648811000001107,11715901000001109
22648911000001102,11715901000001109
22648311000001103,11716001000001100
22648411000001105,11716001000001100
703685004,11716101000001104
37752511000001101,11716101000001104
37752511000001101,11716101000001104
703685004,11716101000001104
22598111000001103,11716201000001106
409214004,11716301000001102
14159711000001100,11716301000001102
14159211000001107,11716301000001102
407837006,11716301000001102
13939111000001104,11716301000001102
22663811000001106,11716401000001105
16197311000001105,11716501000001109
17334411000001109,11716501000001109
10193111000001107,11716601000001108
22531811000001109,11716701000001103
10075611000001101,11716801000001107
10196911000001104,11716901000001101
331881005,11717001000001102
322691007,11717101000001101
322693005,11717101000001101
322692000,11717101000001101
35599711000001108,11717201000001108
39734111000001109,11717201000001108
39734211000001103,11717201000001108
39716811000001100,11717301000001104
420819002,11970401000001105
318968002,11970501000001109
318970006,11970501000001109
318969005,11970501000001109
22752611000001101,11970601000001108
331126001,11970701000001103
22751611000001107,11970801000001107
22751611000001107,11970801000001107
22751611000001107,11970801000001107
41069011000001107,11970801000001107
22708911000001103,11970901000001101
22708911000001103,11970901000001101
22708911000001103,11970901000001101
22708911000001103,11970901000001101
22708911000001103,11970901000001101
30846211000001105,11970901000001101
22709111000001108,11971001000001105
40087311000001106,11971001000001105
40039211000001100,11971001000001105
22709111000001108,11971001000001105
22709111000001108,11971001000001105
40039211000001100,11971001000001105
22709111000001108,11971001000001105
40039211000001100,11971001000001105
22709111000001108,11971001000001105
40039211000001100,11971001000001105
40039211000001100,11971001000001105
30937311000001106,11971001000001105
22709011000001107,11971101000001106
22709011000001107,11971101000001106
22709011000001107,11971101000001106
35306411000001108,11971101000001106
22753911000001100,11971201000001104
22754011000001102,11971201000001104
22751711000001103,11971301000001108
22751711000001103,11971301000001108
22751711000001103,11971301000001108
22751811000001106,11971401000001100
22751811000001106,11971401000001100
22751811000001106,11971401000001100
22751911000001101,11971501000001101
18519811000001106,11971901000001109
3376211000001105,11972001000001101
703814009,11972101000001100
22787111000001101,11972301000001103
34030211000001105,11972401000001106
28423811000001106,11972401000001106
22807911000001102,11972401000001106
22807811000001107,11972401000001106
10447211000001101,11972501000001105
4145111000001102,11972601000001109
329371007,11972801000001108
36131011000001107,11972901000001102
36129511000001101,11972901000001102
36130411000001107,11972901000001102
36130911000001104,11972901000001102
23108511000001107,11973001000001106
703648007,11973101000001107
703647002,11973101000001107
703648007,11973101000001107
22777511000001104,11973201000001100
22777711000001109,11973401000001101
36053011000001101,11973601000001103
22088011000001103,11973701000001108
23270011000001106,11973801000001104
36069911000001109,11974001000001108
400419002,11974101000001109
13648311000001106,11974201000001102
12816811000001108,11974201000001102
13648311000001106,11974301000001106
12816811000001108,11974301000001106
29687011000001102,11974301000001106
23298711000001103,11974501000001104
703793006,11974701000001105
703792001,11974701000001105
703792001,11974701000001105
703794000,11974701000001105
703791008,11974701000001105
703793006,11974701000001105
703794000,11974701000001105
703809005,11974801000001101
703809005,11974801000001101
14985011000001107,11974901000001107
14984911000001107,11974901000001107
15439111000001107,11974901000001107
4282611000001106,11975001000001107
331615006,11975101000001108
326061000,11975201000001101
374897009,11975201000001101
326062007,11975201000001101
17013011000001106,11975401000001102
17013111000001107,11975401000001102
23412811000001109,11975501000001103
322492007,11975601000001104
322496005,11975601000001104
322497001,11975601000001104
414606006,11975701000001109
23417711000001104,11975801000001100
11787111000001101,11976301000001104
7596411000001106,11976301000001104
23471611000001105,11976401000001107
18289911000001105,11976401000001107
35895211000001103,11976401000001107
35913911000001101,11976501000001106
35913711000001103,11976501000001106
35913811000001106,11976501000001106
36044711000001100,11976601000001105
39733311000001109,11976701000001100
39733411000001102,11976701000001100
23559911000001107,11976801000001109
23559811000001102,11976801000001109
23559711000001105,11976801000001109
23560211000001104,11976901000001103
23560311000001107,11976901000001103
23560111000001105,11976901000001103
23560011000001109,11977001000001104
36120211000001106,11977101000001103
36120311000001103,11977101000001103
9752311000001101,11977101000001103
36120011000001101,11977101000001103
36120311000001103,11977101000001103
9752311000001101,11977101000001103
36119911000001103,11977101000001103
36120011000001101,11977101000001103
36119911000001103,11977101000001103
9752311000001101,11977101000001103
36120211000001106,11977101000001103
36120311000001103,11977101000001103
36120011000001101,11977101000001103
36120211000001106,11977101000001103
36119911000001103,11977101000001103
370763001,11977201000001105
23604011000001109,11977301000001101
23604011000001109,11977301000001101
23604011000001109,11977301000001101
23604011000001109,11977301000001101
23604011000001109,11977301000001101
34819011000001103,11977401000001109
703800009,11977401000001109
703799005,11977401000001109
23604111000001105,11977501000001108
23604511000001101,11977601000001107
23604411000001100,11977601000001107
23604611000001102,11977601000001107
327096008,11977701000001102
327103006,11977701000001102
327097004,11977701000001102
23604211000001104,11977801000001106
23604211000001104,11977801000001106
23604211000001104,11977801000001106
326714007,11977901000001100
326713001,11977901000001100
326715008,11977901000001100
23611911000001107,11978101000001102
23611911000001107,11978101000001102
23637811000001101,11978201000001109
23637911000001106,11978301000001100
23611511000001100,11978401000001108
23611411000001104,11978501000001107
39733311000001109,11978701000001101
39733411000001102,11978701000001101
23637211000001102,11978801000001105
23637211000001102,11978801000001105
23637211000001102,11978801000001105
23637211000001102,11978801000001105
23637511000001104,11978901000001104
23637511000001104,11978901000001104
23637411000001103,11978901000001104
23637311000001105,11978901000001104
23637411000001103,11978901000001104
23637511000001104,11978901000001104
23637311000001105,11978901000001104
23637311000001105,11978901000001104
23637311000001105,11978901000001104
23637511000001104,11978901000001104
23637411000001103,11978901000001104
23637411000001103,11978901000001104
23637511000001104,11978901000001104
23637311000001105,11978901000001104
23637311000001105,11978901000001104
3655311000001100,11979001000001109
22423011000001107,11979101000001105
23661211000001102,11979401000001104
31087211000001107,11979401000001104
23661511000001104,11979501000001100
36752711000001105,11979501000001100
36752711000001105,11979501000001100
23661511000001104,11979501000001100
38195711000001105,11979501000001100
23661511000001104,11979501000001100
23661511000001104,11979501000001100
34043911000001105,11979501000001100
23661511000001104,11979501000001100
23661511000001104,11979501000001100
38195711000001105,11979501000001100
38195711000001105,11979501000001100
36752711000001105,11979501000001100
38195711000001105,11979501000001100
377360003,11979601000001101
377360003,11979601000001101
377360003,11979601000001101
23661311000001105,11979701000001106
23661311000001105,11979701000001106
23661311000001105,11979701000001106
23661411000001103,11979701000001106
23661311000001105,11979701000001106
23661411000001103,11979701000001106
23661311000001105,11979701000001106
23661411000001103,11979701000001106
23661411000001103,11979701000001106
23661411000001103,11979701000001106
23661311000001105,11979701000001106
23661411000001103,11979701000001106
23672511000001100,11979901000001108
23672411000001104,11980001000001109
4706511000001104,11980101000001105
23664411000001101,11980201000001103
23664411000001101,11980201000001103
23664411000001101,11980201000001103
23664411000001101,11980201000001103
23664411000001101,11980201000001103
3591211000001105,11980301000001107
3591211000001105,11980301000001107
3591211000001105,11980301000001107
4052411000001107,11980301000001107
4052411000001107,11980301000001107
3591211000001105,11980301000001107
23662011000001104,11980401000001104
23676211000001102,11980501000001100
23676211000001102,11980501000001100
23676211000001102,11980501000001100
23707511000001102,11980601000001101
23707311000001108,11980601000001101
23707811000001104,11980801000001102
39726011000001101,11981001000001104
39726211000001106,11981001000001104
39727811000001109,11981001000001104
23905211000001104,11981001000001104
36566411000001105,11981101000001103
39417711000001100,11981201000001105
23946111000001105,11981201000001105
34186111000001103,11981201000001105
34185911000001107,11981201000001105
36411111000001101,11981301000001101
23948311000001106,11981301000001101
15613611000001105,11981401000001109
36131211000001102,11981401000001109
36130011000001103,11981401000001109
322693005,11981401000001109
322692000,11981401000001109
322691007,11981401000001109
36129811000001103,11981401000001109
36130611000001105,11981401000001109
38754011000001109,11981501000001108
23946711000001106,11981601000001107
15438611000001108,11981701000001102
15438611000001108,11981701000001102
15438611000001108,11981701000001102
15438611000001108,11981701000001102
23984511000001101,11981801000001106
23985511000001100,12086101000001104
23985511000001100,12086101000001104
23985411000001104,12086101000001104
23985411000001104,12086101000001104
9305811000001107,12086201000001106
9305911000001102,12086201000001106
9306011000001105,12086201000001106
24054811000001101,12086301000001102
24055011000001106,12086301000001102
24054811000001101,12086301000001102
24055011000001106,12086301000001102
23984211000001104,12086401000001105
23984311000001107,12086501000001109
23984411000001100,12086501000001109
24054611000001100,12086601000001108
24054611000001100,12086601000001108
24054611000001100,12086601000001108
24054711000001109,12086601000001108
24104511000001103,12086701000001103
24104511000001103,12086701000001103
24104511000001103,12086701000001103
39734511000001100,12086701000001103
39734511000001100,12086701000001103
39734511000001100,12086701000001103
39734511000001100,12086701000001103
39734511000001100,12086701000001103
4339911000001106,12087001000001102
322863001,12087101000001101
322864007,12087101000001101
322865008,12087101000001101
24129111000001101,12087301000001104
24407811000001108,12087401000001107
39020711000001100,12087501000001106
24386811000001104,12087701000001100
24386911000001109,12087801000001109
24408311000001103,12087901000001103
24408611000001108,12087901000001103
24408411000001105,12087901000001103
24408711000001104,12087901000001103
24408511000001109,12087901000001103
317893003,12088001000001101
35891911000001105,12088101000001100
24408111000001100,12088301000001103
327023005,12088401000001106
134636009,12088401000001106
38737411000001106,12088501000001105
40389111000001104,12088501000001105
24407911000001103,12088501000001105
13731911000001109,12089001000001107
407855002,12089001000001107
407856001,12089001000001107
703960005,12089101000001108
703958008,12089101000001108
703959000,12089101000001108
22403511000001106,12089201000001101
12315111000001105,12089201000001101
12315211000001104,12089201000001101
39020811000001108,12089301000001105
39306411000001103,12089401000001102
37948811000001107,12089401000001102
24446911000001108,12089401000001102
39306511000001104,12089401000001102
39878711000001101,12089401000001102
39331511000001101,12089401000001102
37948711000001104,12089401000001102
39643111000001100,12089401000001102
38703411000001106,12089401000001102
