"code","name"
"9754311000001108",Dihydrocodeine + Paracetamol
"775595009",Dihydroergotamine
"775597001",Dihydrotachysterol
"422035001",Dill oil
"42778511000001103",Dill oil + Ginger + Sodium bicarbonate
"775601001",Diloxanide
"775603003",Diltiazem
"775605005",Dimenhydrinate
"775606006",Dimercaprol
"775608007",Dimethyl fumarate
"774648006",Dimethyl sulfone + Ascorbic acid
"775611008",Dimethyl sulfoxide
"775615004",Dimeticone
"774783003",Dimeticone + Benzalkonium
"775143007",Dimeticone + Cetrimide
"775620004",Dinoprostone
"35656111000001104",Dinutuximab beta
"24640811000001102",Diosmin + Hesperidin
"14935411000001109",Diphencyprone
"775626005",Diphenhydramine
"775523007",Diphenhydramine + Dextromethorphan
"775628006",Diphenhydramine + Levomenthol
"775630008",Diphenhydramine + Pholcodine
"10171011000001101",Diphtheria + Tetanus + Pertussis + Haemophilus influenzae type B vaccine
"34771611000001101",Diphtheria + Tetanus + Pertussis + Hepatitis B + Poliomyelitis + Haemophilus influenzae type B vaccine
"10170711000001107",Diphtheria + Tetanus + Pertussis + Poliomyelitis + Haemophilus influenzae type B vaccine
"10167711000001101",Diphtheria + Tetanus + Pertussis + Poliomyelitis vaccine
"9896011000001105",Diphtheria + Tetanus + Pertussis vaccine
"9896511000001102",Diphtheria + Tetanus + Poliomyelitis vaccine
"9896111000001106",Diphtheria + Tetanus vaccine
"775640006",Diphtheria antitoxin
"775412005",Dipipanone + Cyclizine
"775643008",Dipivefrine
"42767011000001102",Dipotassium clorazepate
"775646000",Dipyridamole
"774669008",Dipyridamole + Aspirin
"40487911000001103",Diroximel fumarate
"21203211000001108",Disodium edetate
"28003311000001103",Disodium hydrogen phosphate dodecahydrate
"773247002",Disopyramide
"775663001",Distigmine
"775664007",Disulfiram
"775666009",Dithranol
"775667000",Dithranol + Salicylic acid
"775334006",Dithranol + Salicylic acid + Coal tar
"24440411000001102",Dithranol + Zinc oxide + Salicylic acid
"23965611000001103",DL-Methionine
"23974411000001107",DL-Phenylalanine
"775668005",Dobutamine
"775669002",Docetaxel
"31741811000001107",Doconexent
"42653011000001109",Docosahexaenoic acid
"775672009",Docusate
"13297101000001103",Docusate sodium + Glycerol
"775677003",Dofetilide
"775678008",Dolasetron
"775679000",Dolutegravir
"775680002",Dolutegravir + Rilpivirine
"775683000",Domperidone
"775685007",Donepezil
"775687004",Dopamine
"775688009",Dopexamine
"781501008",Doravirine
"775689001",Doripenem
"775690005",Dornase alfa
"775691009",Dorzolamide
"775692002",Dorzolamide + Timolol
"1156881005",Dostarlimab
"775693007",Dosulepin
"775695000",Doxapram
"773245005",Doxazosin
"775696004",Doxepin
"773364001",Doxorubicin
"773365000",Doxorubicin (liposomal)
"20479711000001103",Doxorubicin pegylated liposomal
"775698003",Doxycycline
"775700007",Doxylamine + Pyridoxine
"775702004",Dronabinol
"10599511000001109",Dronabinol + Cannabidiol
"775703009",Dronedarone
"775704003",Droperidol
"775706001",Drospirenone
"1179492003",Drospirenone + Estetrol
"775710003",Drotrecogin alfa
"775711004",Droxidopa
"775712006",Dulaglutide
"775713001",Duloxetine
"775714007",Dupilumab
"775715008",Durvalumab
"775716009",Dutasteride
"775720008",Dydrogesterone
"412179000",Echinacea
"775725003",Econazole
"775726002",Econazole + Hydrocortisone
"775729009",Eculizumab
"775731000",Edetate
"40033311000001105",Edotreotide
"775732007",Edoxaban
"775733002",Edrophonium
"775734008",Efalizumab
"775735009",Efavirenz
"30934511000001108",Efavirenz + Emtricitabine + Tenofovir disoproxil
"41746411000001103",Efgartigimod alfa
"775738006",Eflornithine
"781175005",Efmoroctocog alfa
"33507711000001107",Eftrenonacog alfa
"775670001",Eicosapentaenoic acid + Docosahexaenoic acid
"41490211000001102",Eladocagene exuparvovec
"781225004",Elbasvir + Grazoprevir
"775742009",Eletriptan
"775743004",Eliglustat
"775744005",Elosulfase alfa
"781351004",Elotuzumab
"42598211000001107",Elranatamab
"775745006",Eltrombopag
"775746007",Eluxadoline
"775747003",Elvitegravir
"775748008",Emedastine
"775751001",Emicizumab
"775752008",Empagliflozin
"775753003",Empagliflozin + Linagliptin
"775754009",Empagliflozin + Metformin
"775755005",Emtricitabine
"32977711000001104",Emtricitabine + Rilpivirine + Tenofovir alafenamide
"32766511000001109",Emtricitabine + Tenofovir alafenamide
"30934611000001107",Emtricitabine + Tenofovir disoproxil
"10045911000001106",Emulsifying ointment + Phenoxyethanol
"28558211000001107",Emulsifying wax
"36409811000001106",Emulsifying wax + Liquid paraffin + White soft paraffin
"36409411000001109",Emulsifying wax + Yellow soft paraffin
"775758007",Enalapril
"775759004",Enalapril + Hydrochlorothiazide
"775764000",Encorafenib
"775765004",Enflurane
"836466001",Enfortumab vedotin
"775766003",Enfuvirtide
"775768002",Enoxaparin
"775769005",Enoximone
"775773008",Entacapone
"775774002",Entecavir
"789365000",Entrectinib
"775776000",Enzalutamide
"775777009",Eosin
"42577111000001105",Epcoritamab
"775778004",Ephedrine
"10040711000001104",Ephedrine + Chlorphenamine
"12850511000001100",Ephedrine + Dextromethorphan
"775780005",Ephedrine + Ipecacuanha
"775783007",Epinastine
"775794006",Epirubicin
"775795007",Eplerenone
"775796008",Epoetin alfa
"775797004",Epoetin beta
"775798009",Epoetin delta
"775799001",Epoetin theta
"775800002",Epoetin zeta
"775801003",Epoprostenol
"775804006",Eprosartan
"775329007",Eptacog alfa (activated)
"41151511000001100",Eptacog beta (activated)
"775806008",Eptifibatide
"871788009",Eptinezumab
"24618311000001102",Eptotermin alfa
"775807004",Eravacycline
"775809001",Erdosteine
"775810006",Erenumab
"775811005",Ergocalciferol
"775812003",Ergometrine
"775813008",Ergometrine + Oxytocin
"775816000",Ergotamine
"774969005",Ergotamine + Caffeine
"775817009",Eribulin
"775819007",Erlotinib
"775820001",Ertapenem
"775821002",Ertugliflozin
"775822009",Erythromycin
"775827003",Erythromycin + Zinc acetate
"36408511000001102",Erythromycin ethyl succinate
"36409511000001108",Erythromycin lactobionate
"36408611000001103",Erythromycin stearate
"775831009",Escitalopram
"789487005",Esketamine
"775832002",Eslicarbazepine
"775833007",Esmolol
"775834001",Esomeprazole
"775839006",Estradiol
"24687611000001105",Estradiol + Cyproterone
"15487811000001103",Estradiol + Dienogest
"775707005",Estradiol + Drospirenone
"775721007",Estradiol + Dydrogesterone
"775840008",Estradiol + Levonorgestrel
"775841007",Estradiol + Medroxyprogesterone
"22381711000001105",Estradiol + Nomegestrol
"775842000",Estradiol + Norethisterone
"36410811000001100",Estradiol + Norethisterone acetate
"775843005",Estradiol + Norgestrel
"39950411000001100",Estradiol + Progesterone
"775844004",Estramustine
"775845003",Estriol
"784235006",Estropipate
"775850009",Etamsylate
"775851008",Etanercept
"775852001",Etelcalcetide
"775853006",Eteplirsen
"775855004",Ethambutol
"775880004",Ethanol
"775882007",Ethanol + Iodine + Potassium iodide
"13295101000001108",Ethanolamine oleate
"9915511000001102",Ether
"775861001",Ethinylestradiol
"775493004",Ethinylestradiol + Desogestrel
"775708000",Ethinylestradiol + Drospirenone
"15364811000001101",Ethinylestradiol + Etonogestrel
"775865005",Ethinylestradiol + Gestodene
"775866006",Ethinylestradiol + Levonorgestrel
"775867002",Ethinylestradiol + Norelgestromin
"775868007",Ethinylestradiol + Norethisterone
"36410911000001105",Ethinylestradiol + Norethisterone acetate
"775869004",Ethinylestradiol + Norgestimate
"775873001",Ethionamide
"775876009",Ethosuximide
"391873006",Ethyl chloride
"13298201000001109",Ethylmorphine
"36411711000001100",Etidronate disodium
"96284009",Etidronic acid
"19678211000001104",Etilefrine
"775895002",Etodolac
"775898000",Etomidate
"775899008",Etonogestrel
"775900003",Etoposide
"775901004",Etoricoxib
"42731711000001100",Etrasimod
"775902006",Etravirine
"775904007",Etynodiol
"42779411000001105",Eucalyptus oil
"10928211000001103",European viper snake venom antiserum
"10569811000001109",Evening primrose oil
"779224008",Everolimus
"1149185009",Evinacumab
"775910007",Evolocumab
"39853211000001102",Exametazime
"775912004",Exemestane
"775913009",Exenatide
"775914003",Ezetimibe
"775917005",Factor VIII + von Willebrand factor
"10569711000001101",Factor VIII Inhibitor Bypassing Fraction
"32752611000001100",Factor X
"775330002",Factor XI
"775331003",Factor XIII
"775918000",Famciclovir
"775919008",Famotidine
"774338001",Fampridine
"40706211000001101",Faricimab
"1172872002",Favipiravir
"775920002",Febuxostat
"789369006",Fedratinib
"775921003",Felbamate
"775922005",Felbinac
"775923000",Felodipine
"775924006",Felodipine + Ramipril
"775926008",Fenbufen
"775927004",Fenfluramine
"775928009",Fenofibrate
"32222911000001104",Fenofibrate + Simvastatin
"36411311000001104",Fenofibrate micronised
"775931005",Fenoprofen
"775932003",Fenoterol
"775933008",Fenoterol + Ipratropium
"775934002",Fentanyl
"775936000",Fenticonazole
"775938004",Ferric ammonium citrate + Folic acid
"775939007",Ferric carboxymaltose
"775940009",Ferric chloride
"1172498000",Ferric derisomaltose
"32609711000001100",Ferric maltol
"10426411000001102",Ferric subsulfate
"21269511000001107",Ferrous calcium citrate
"17309911000001105",Ferrous citrate
"775944000",Ferrous fumarate
"775945004",Ferrous fumarate + Folic acid
"775946003",Ferrous gluconate
"775947007",Ferrous gluconate + Folic acid
"775948002",Ferrous glycine sulfate
"775951009",Ferrous sulfate
"774650003",Ferrous sulfate + Ascorbic acid
"775952002",Ferrous sulfate + Folic acid
"9836311000001100",Ferrous sulfate + Silica
"775953007",Ferucarbotran
"775956004",Ferumoxytol
"775957008",Fesoterodine
"775958003",Fexofenadine
"42544711000001100",Fezolinetant
"42596511000001109",Fibrinogen
"776202007",Fibrinogen + Thrombin
"776201000",Fibrinogen human
"775961002",Fidaxomicin
"10641411000001107",Fig + Senna
"39046711000001100",Filgotinib
"775962009",Filgrastim
"775964005",Finasteride
"1163351002",Finerenone
"775965006",Fingolimod
"42767611000001109",Fish oil
"775970004",Flavoxate
"775971000",Flecainide
"40822311000001102",Florbetaben [F-18]
"775979003",Flucloxacillin
"775980000",Fluconazole
"775981001",Flucytosine
"38261811000001101",Flucytosine + Nystatin
"775982008",Fludarabine
"775983003",Fludrocortisone
"775984009",Fludroxycortide
"775985005",Flumazenil
"775291004",Flumetasone + Clioquinol
"1162383004",Flunarizine
"775987002",Flunisolide
"775988007",Flunitrazepam
"28426008",Fluocinolone
"424468002",Fluocinolone + Clioquinol
"424383006",Fluocinolone + Neomycin
"22636611000001106",Fluocinolone acetonide
"22636711000001102",Fluocinolone acetonide + Clioquinol
"22636911000001100",Fluocinolone acetonide + Neomycin
"775992000",Fluocinonide
"13292301000001103",Fluocortolone + Fluocortolone hexanoate
"13293701000001108",Fluocortolone hexanoate + Fluocortolone pivalate
"775994004",Fluorescein
"776000006",Fluorometholone
"776002003",Fluorouracil
"19196011000001104",Fluorouracil + Salicylic acid
"776003008",Fluoxetine
"96220002",Flupentixol
"13868311000001106",Flupentixol decanoate
"13314611000001107",Flupentixol dihydrochloride
"41365009",Fluphenazine
"13292101000001100",Fluphenazine decanoate
"13314711000001103",Fluphenazine hydrochloride
"776012005",Flurazepam
"776013000",Flurbiprofen
"776014006",Fluspirilene
"776015007",Flutamide
"776016008",Fluticasone
"1193563001",Fluticasone + Azelastine
"1201841005",Fluticasone + Formoterol
"776017004",Fluticasone + Salmeterol
"34955711000001102",Fluticasone + Umeclidinium bromide + Vilanterol
"776019001",Fluticasone + Vilanterol
"18041211000001103",Flutrimazole
"776020007",Fluvastatin
"776021006",Fluvoxamine
"776022004",Folic acid
"776024003",Folinic acid
"776027005",Follitropin alfa
"776025002",Follitropin alfa + Lutropin alfa
"776028000",Follitropin beta
"776026001",Follitropin delta
"776030003",Fomepizole
"35312611000001107",Fondaparinux sodium
"776033001",Formaldehyde
"25450411000001105",Formocresol
"776035008",Formoterol
"39335111000001107",Formoterol + Glycopyrronium bromide + Budesonide
"776038005",Fosamprenavir
"776039002",Fosaprepitant
"776040000",Foscarnet
"13296201000001108",Fosfestrol
"776041001",Fosfomycin
"776042008",Fosinopril
"42782511000001105",Foslevodopa + Foscarbidopa
"776044009",Fosphenytoin
"776046006",Fostamatinib
"890271001",Fostemsavir
"776047002",Framycetin
"36411011000001102",Frangula bark + Taraxacum
"781151005",Fremanezumab
"10170111000001106",Fresh frozen plasma
"776048007",Frovatriptan
"776049004",Fructose
"776050004",Fulvestrant
"14817911000001108",Fumaric acid
"10918411000001109",Funnel web spider venom antiserum
"776052007",Furosemide
"776054008",Furosemide + Potassium chloride
"776057001",Fusafungine
"776058006",Fusidic acid
"776060008",Gabapentin
"776062000",Gadobutrol
"776063005",Gadodiamide
"13295301000001105",Gadofosveset trisodium
"42823711000001104",Gadopiclenol
"785367001",Gadoteric acid
"776067006",Gadoteridol
"776069009",Gadoxetic acid
"776070005",Galactose
"776071009",Galactose + Palmitic acid
"776072002",Galantamine
"782422001",Galcanezumab
"776073007",Gallamine
"41108711000001108",Gallium [Ga-67] citrate
"776076004",Galsulfase
"776079006",Gamolenic acid
"788030001",Gamolenic acid + Alpha tocopherol
"776081008",Ganciclovir
"776082001",Ganirelix
"42777511000001102",Garlic
"776085004",Gatifloxacin
"776086003",Gefitinib
"776088002",Gelatin
"776089005",Gemcitabine
"776090001",Gemeprost
"776091002",Gemfibrozil
"32761611000001101",Gemtuzumab
"776093004",Gemtuzumab ozogamicin
"776094005",Gentamicin
"776095006",Gentamicin + Hydrocortisone
"9871611000001100",Gentian
"42778911000001105",Gentian + Sodium bicarbonate
"776100008",Gestonorone
"776101007",Gestrinone
"782988009",Gilteritinib
"42778111000001107",Ginger
"42777711000001107",Ginkgo biloba
"830241006",Givosiran
"783020008",Glasdegib
"776103005",Glatiramer
"776104004",Glecaprevir + Pibrentasvir
"776105003",Glibenclamide
"776108001",Gliclazide
"776109009",Glimepiride
"776112007",Glipizide
"776114008",Gliquidone
"42348711000001105",Glofitamab
"776115009",Glucagon
"776116005",Glucarpidase
"10043811000001100",Glucosamine hydrochloride
"15049311000001102",Glucosamine hydrochloride + Ascorbic acid
"12285011000001100",Glucosamine hydrochloride + Chondroitin
"17328311000001109",Glucosamine hydrochloride + Dimethyl sulfone
"10043411000001102",Glucosamine sulfate
"13572611000001107",Glucosamine sulfate + Ascorbic acid
"11145411000001101",Glucosamine sulfate + Chondroitin
"13644511000001107",Glucosamine sulfate + Dimethyl sulfone
"776119003",Glucose
"39962511000001109",Glucose + Ascorbic acid
"774970006",Glucose + Caffeine
"13590811000001102",Glucose + Glycerol
"1204249000",Glucose + Lidocaine
"32944011000001108",Glucose + Phenol + Glycerol
"776124000",Glucose + Sodium chloride
"27777811000001103",Glucose + Sodium chloride + Sodium bicarbonate
"24001811000001107",Glucose + Sodium chloride + Sodium citrate
"776121008",Glucose + Treacle
"776126003",Glutamine
"776127007",Glutaraldehyde
"776128002",Glutathione
"776129005",Glycerol
"14778011000001104",Glycerol + Ipecacuanha
"19898811000001102",Glycerol + Magnesium sulfate + Phenol
"18411411000001102",Glycerol + Starch
"776131001",Glycerol + Sucrose
"776132008",Glycerol + Thymol
"34610511000001109",Glycerol phenylbutyrate
"21307511000001106",Glycerol trioleate
"776134009",Glyceryl trinitrate
"776135005",Glycine
"775881000",Glycine + Ethanol
"13298001000001103",Glycopyrronium bromide
"39335411000001102",Glycopyrronium bromide + Formoterol
"776141003",Golimumab
"776142005",Gonadorelin
"776143000",Goserelin
"40990811000001106",Gozetotide
"776147004",Granisetron
"10568011000001108",Grass pollen
"776151002",Griseofulvin
"775355008",Guaiacol + Codeine
"773464002",Guaifenesin
"775150006",Guaifenesin + Cetylpyridinium
"10044811000001102",Guaifenesin + Menthol
"773466000",Guaifenesin + Pseudoephedrine
"776160005",Guanethidine
"775787008",Guanethidine + Adrenaline
"776162002",Guanfacine
"776164001",Guar gum
"776165000",Guselkumab
"13297901000001100",Haem arginate
"10201211000001100",Haemophilus influenzae type b + Meningococcal group C vaccine
"9896811000001104",Haemophilus influenzae type B vaccine
"776167008",Halcinonide
"776168003",Halibut liver oil
"36410011000001106",Halogenated phenols + Phenol
"776172004",Haloperidol
"13296101000001101",Haloperidol decanoate
"776174003",Halothane
"776175002",Halquinol
"777952001",Hamamelis
"775145000",Hamamelis + Cetrimide
"776870009",Hamamelis + Naphazoline
"9902811000001109",Hard paraffin + Liquid paraffin + Soft paraffin + Wool alcohols
"895532000",Helium + Oxygen
"421396006",Helium + Oxygen gas
"421800002",Helium gas
"776177005",Hemin
"776178000",Heparin
"776180006",Heparinoid
"9896711000001107",Hepatitis A + B vaccine
"9895911000001102",Hepatitis A + Typhoid vaccine
"9894211000001105",Hepatitis A vaccine
"776184002",Hepatitis B immunoglobulin
"9894311000001102",Hepatitis B vaccine
"776185001",Hetastarch
"776187009",Hexachlorophene
"32642711000001101",Hexamidine
"11390111000001102",Hexaminolevulinate
"776188004",Hexastarch
"776190003",Hexetidine
"776194007",Hexylresorcinol
"774784009",Hexylresorcinol + Benzalkonium
"36410511000001103",High Purity Factor IX
"36410611000001104",High Purity Factor VIII
"10419811000001101",High Purity Factor VIII + von Willebrand factor
"776195008",Histamine
"776196009",Histrelin
"776197000",Homatropine
"17650911000001100",Homeopathic aconite
"9873811000001102",Homeopathic aconitum napellus
"9873911000001107",Homeopathic actaea racemosa
"17651011000001108",Homeopathic agaricus muscarius
"9874011000001105",Homeopathic allium cepa
"9874111000001106",Homeopathic apatite + Homeopathic cucurbita
"9874211000001100",Homeopathic apis mellifica
"9874311000001108",Homeopathic apis mellifica + Homeopathic belladonna
"9874411000001101",Homeopathic argentum nitricum
"9874511000001102",Homeopathic arnica montana
"10258811000001102",Homeopathic arnica montana + Homeopathic urtica urens
"9874611000001103",Homeopathic arsenicum album
"9874711000001107",Homeopathic belladonna
"9874811000001104",Homeopathic bellis perennis
"9874911000001109",Homeopathic bryonia alba
"9875111000001105",Homeopathic bryonia dioica
"9875211000001104",Homeopathic calcarea carbonica
"9882611000001103",Homeopathic calcarea fluorica
"9882711000001107",Homeopathic calcarea phosphorica
"10258511000001100",Homeopathic calcarea sulphurica
"10258711000001105",Homeopathic calendula officinalis
"10258911000001107",Homeopathic calendula officinalis + Homeopathic hypericum perforatum
"9875411000001100",Homeopathic candida albicans
"9875611000001102",Homeopathic cantharis vesicatoria
"9882811000001104",Homeopathic carbo vegetabilis
"9876011000001100",Homeopathic chamomilla
"9876111000001104",Homeopathic cina
"11803111000001108",Homeopathic cinnabar
"9876211000001105",Homeopathic cinnabar + Homeopathic pyrites
"9837611000001107",Homeopathic cocculus indicus
"9876311000001102",Homeopathic coffea arabica
"17629211000001101",Homeopathic coffea cruda
"9876411000001109",Homeopathic colocynthis
"9882911000001109",Homeopathic cuprum metallicum
"9876511000001108",Homeopathic drosera rotundifolia
"10259011000001103",Homeopathic dulcamara + Homeopathic lysimachia nummularia
"9876611000001107",Homeopathic euphrasia officinales
"9876711000001103",Homeopathic ferrum phosphoricum
"9876811000001106",Homeopathic ferrum sidereum
"9876911000001101",Homeopathic feverfew
"9877011000001102",Homeopathic gelsemium sempervirens
"9877111000001101",Homeopathic graphites
"9873111000001109",Homeopathic hamamelis
"9877311000001104",Homeopathic hepar sulphuris
"10404911000001108",Homeopathic hypericum officianalis
"9877911000001103",Homeopathic hypericum perforatum
"9878511000001109",Homeopathic ignatia amara
"9878711000001104",Homeopathic ipecacuanha
"9878811000001107",Homeopathic kalium bichromicum
"9878911000001102",Homeopathic kalium muriaticum
"9879011000001106",Homeopathic kalium phosphoricum
"9880711000001108",Homeopathic kalium sulphuricum
"9879111000001107",Homeopathic lachesis muta
"9879211000001101",Homeopathic ledum palustre
"9879311000001109",Homeopathic lycopodium clavatum
"9883011000001101",Homeopathic magnesia phosphorica
"9879411000001102",Homeopathic mercurius solubilis
"9879511000001103",Homeopathic mercurius vivus
"9879611000001104",Homeopathic mixed pollen
"9880811000001100",Homeopathic natrum muriaticum
"9880911000001105",Homeopathic natrum phosphoricum
"9881011000001102",Homeopathic natrum sulphuricum
"9883111000001100",Homeopathic nux vomica
"17629511000001103",Homeopathic oopherinum
"10404811000001103",Homeopathic passiflora incarnata
"9883211000001106",Homeopathic phosphorus
"10258611000001101",Homeopathic phytolacca decandra
"9879711000001108",Homeopathic plumbum mellitum
"10404711000001106",Homeopathic pulsatilla nigricans
"9879811000001100",Homeopathic pulsatilla pratensis
"9883311000001103",Homeopathic rhus toxicodendron
"9879911000001105",Homeopathic ruta graveolens
"9880011000001106",Homeopathic sepia officinalis
"9880111000001107",Homeopathic silica
"10258411000001104",Homeopathic sulphur
"9880211000001101",Homeopathic symphytum officinale
"9880311000001109",Homeopathic tamus communis
"9880411000001102",Homeopathic tea tree oil
"9880511000001103",Homeopathic thuja occidentalis
"9880611000001104",Homeopathic urtica urens
"9871211000001102",Honey
"776130000",Honey + Glycerol
"29005111000001102",Honey + Menthol
"40120211000001101",House dust mite
"786967002",Human alpha1-proteinase inhibitor
"10894511000001106",Human papillomavirus vaccine
"776218001",Hyaluronidase
"776219009",Hydralazine
"776225008",Hydrochloric acid
"776226009",Hydrochlorothiazide
"776251005",Hydrocortisone
"775293001",Hydrocortisone + Clioquinol
"775321005",Hydrocortisone + Clotrimazole
"775406000",Hydrocortisone + Crotamiton
"776059003",Hydrocortisone + Fusidic acid
"35345011000001104",Hydrocortisone + Hydroquinone
"776253008",Hydrocortisone + Miconazole
"776254002",Hydrocortisone + Neomycin
"776258004",Hydrocortisone + Potassium hydroxyquinoline sulfate
"776259007",Hydrocortisone + Pramocaine
"29595311000001100",Hydrocortisone + Salicylic acid
"24471511000001109",Hydrocortisone + Salicylic acid + Sulfur
"13298401000001108",Hydrocortisone + Sodium fusidate
"22069811000001104",Hydrocortisone + Tretinoin + Hydroquinone
"776260002",Hydrocortisone + Urea
"14129711000001101",Hydrocortisone butyrate
"776263000",Hydrogen peroxide
"17650811000001105",Hydrolysed whey protein + Maltodextrin
"776264006",Hydromorphone
"33768011000001109",Hydroquinidine
"776265007",Hydroquinone
"776266008",Hydrotalcite
"776268009",Hydroxocobalamin
"776270000",Hydroxyamfetamine
"783908003",Hydroxyapatite
"776272008",Hydroxycarbamide
"776273003",Hydroxychloroquine
"776136006",Hydroxyethyl salicylate + Methyl nicotinate
"776276006",Hydroxyprogesterone
"15516311000001103",Hydroxypropyl guar
"776278007",Hydroxyzine
"776275005",Hyetellose
"36410411000001102",Hylan
"777502000",Hyoscine (base)
"13868211000001103",Hyoscine butylbromide
"13868111000001109",Hyoscine hydrobromide
"776277002",Hyprolose
"776281002",Hypromellose
"775521009",Hypromellose + Dextran 70
"776284005",Ibandronic acid
"776285006",Ibritumomab tiuxetan
"776286007",Ibrutinib
"776287003",Ibuprofen
"775358005",Ibuprofen + Codeine
"776288008",Ibuprofen + Levomenthol
"15991011000001102",Ibuprofen + Phenylephrine
"776291008",Ibuprofen + Pseudoephedrine
"41565711000001109",Ibuprofen lysine
"41565811000001101",Ibuprofen sodium dihydrate
"776293006",Icatibant
"776294000",Ichthammol
"30783611000001107",Ichthammol + Clioquinol + Hydrocortisone
"15515211000001100",Ichthammol + Clobetasone
"15434111000001106",Ichthammol + Hydrocortisone
"776296003",Ichthammol + Zinc oxide
"40337911000001103",Icosapent ethyl
"776298002",Idarubicin
"776299005",Idarucizumab
"776300002",Idebenone
"776301003",Idelalisib
"776302005",Idoxuridine
"776303000",Idursulfase
"776304006",Ifosfamide
"34644311000001102",IgM-enriched immunoglobulin human
"776306008",Iloprost
"776307004",Imatinib
"1162696005",Imdevimab
"776308009",Imidapril
"776312003",Imiglucerase
"775245007",Imipenem + Cilastatin
"776314002",Imipramine
"776315001",Imiquimod
"39202411000001105",Imlifidase
"776203002",Immunoglobulin human
"39494511000001103",Inclisiran
"776318004",Indacaterol
"28050011000001101",Indacaterol + Glycopyrronium bromide
"39110211000001109",Indacaterol + Mometasone
"776319007",Indapamide
"783881008",Indigo carmine
"776321002",Indinavir
"41102611000001101",Indium [In-111] chloride
"39941211000001108",Indium [In-111] chloride + Pentetreotide
"41108811000001100",Indium [In-111] pentetate (DTPA)
"776328008",Indocyanine green
"776329000",Indometacin
"776330005",Indoramin
"776331009",Industrial methylated spirit
"17556211000001104",Industrial methylated spirit + Glycerol
"35552211000001104",Industrial methylated spirit + Iodine + Potassium iodide
"19903811000001100",Industrial methylated spirit + Povidone-Iodine
"776149001",Industrial methylated spirit + Soft soap
"776332002",Infliximab
"15651811000001103",Influenza H1N1 vaccine
"9894511000001108",Influenza vaccine
"776333007",Ingenol mebutate
"776334001",Inosine acedoben dimepranol
"13294001000001108",Inositol nicotinate
"782799003",Inotersen
"776336004",Inotuzumab ozogamicin
"776338003",Insulin aspart
"816007008",Insulin aspart biphasic
"776340008",Insulin degludec
"776341007",Insulin degludec + Liraglutide
"776342000",Insulin detemir
"776343005",Insulin glargine
"36630811000001108",Insulin glargine + Lixisenatide
"776344004",Insulin glulisine
"42777311000001108",Insulin human
"9820811000001105",Insulin isophane biphasic human
"1055241000",Insulin isophane biphasic porcine
"815998000",Insulin isophane bovine
"816005000",Insulin isophane human
"816017003",Insulin isophane porcine
"776551009",Insulin lispro
"36409211000001105",Insulin lispro biphasic
"9826011000001101",Insulin mixed bovine
"774898005",Insulin protamine zinc bovine
"774899002",Insulin soluble bovine
"776207001",Insulin soluble human
"777260009",Insulin soluble porcine
"776208006",Insulin zinc crystalline human
"19902111000001101",Insulin zinc mixed human
"136111001",Interferon alfa
"776347006",Interferon alfa-2a
"776348001",Interferon alfa-2b
"136112008",Interferon beta
"776354000",Interferon beta 1b
"776353006",Interferon beta-1a
"776355004",Interferon gamma
"9838311000001101",Invalid - Co-codaprin
"10381211000001107",Invalid - Hytellose
"42779511000001109",Iobenguane [I-123]
"776359005",Iobitridol
"776361001",Iodine
"25193511000001105",Iodine + Boric acid
"776364009",Iodine + Potassium iodide
"776370003",Iodixanol
"776371004",Iodoform
"39417211000001107",Ioflupane [I-123]
"776373001",Iohexol
"776374007",Iomeprol
"776375008",Iopamidol
"776376009",Iopanoic acid
"776377000",Iopromide
"776380004",Iotrolan
"776381000",Ioversol
"776384008",Ipecacuanha
"776385009",Ipecacuanha + Sodium bicarbonate
"776386005",Ipilimumab
"776387001",Ipratropium
"776392004",Irbesartan
"776227000",Irbesartan + Hydrochlorothiazide
"773352009",Irinotecan
"35610411000001102",Irinotecan pegylated liposomal
"776395002",Iron dextran
"18024011000001108",Iron isomaltoside 1000
"776397005",Iron sorbitol
"776398000",Iron sucrose
"860770005",Isatuximab
"31010011000001101",Isavuconazole
"776402009",Isocarboxazid
"776407003",Isoflurane
"776409000",Isoleucine
"776412002",Isoniazid
"776419006",Isoprenaline
"776421001",Isopropyl alcohol
"11800011000001102",Isopropyl alcohol + Hydrogen peroxide
"776422008",Isopropyl alcohol + Triclosan
"1204436008",Isosorbide dinitrate
"1204440004",Isosorbide mononitrate
"776427002",Isotretinoin
"775823004",Isotretinoin + Erythromycin
"776429004",Ispaghula husk
"776430009",Ispaghula husk + Mebeverine
"776431008",Isradipine
"776432001",Itraconazole
"776433006",Ivabradine
"776434000",Ivacaftor
"827103004",Ivacaftor + Tezacaftor + Elexacaftor
"776437007",Ivermectin
"776438002",Ivosidenib
"781325001",Ixazomib
"776440007",Ixekizumab
"13753911000001109",Japanese encephalitis vaccine
"776444003",Kaolin
"774993000",Kaolin + Calcium carbonate
"776445002",Kaolin + Morphine
"15621211000001103",Kaolin + Zinc oxide
"317337008",Kaolin light
"776446001",Ketamine
"25645211000001102",Ketamine + Morphine
"776447005",Ketanserin
"776449008",Ketoconazole
"776450008",Ketoprofen
"16168311000001108",Ketoprofen + Omeprazole
"776451007",Ketorolac
"776453005",Ketotifen
"42779011000001101",L-alanyl-l-glutamine
"42596011000001101",L-Methionine
"774365008",L-Ornithine-L-Aspartate
"42782811000001108",L-Phenylalanine
